100.00	-70.18
106.00	-70.14
112.00	-64.17
118.00	-62.80
125.00	-65.47
132.00	-70.31
140.00	-70.70
150.00	-75.44
160.00	-70.10
170.00	-62.87
180.00	-76.05
190.00	-58.70
200.00	-61.35
212.00	-66.03
224.00	-65.08
236.00	-65.94
250.00	-55.11
265.00	-65.34
280.00	-60.15
300.00	-56.94
315.00	-56.52
335.00	-64.34
355.00	-52.57
375.00	-51.82
400.00	-45.71
425.00	-40.02
450.00	-33.84
475.00	-32.52
500.00	-31.27
530.00	-31.15
560.00	-32.37
600.00	-33.77
630.00	-35.65
670.00	-35.93
710.00	-34.10
750.00	-32.56
800.00	-30.97
850.00	-28.82
900.00	-26.87
950.00	-24.87
1000.00	-23.65
1060.00	-23.05
1120.00	-22.84
1180.00	-23.18
1250.00	-23.78
1320.00	-24.05
1400.00	-24.37
1500.00	-24.48
1600.00	-25.11
1700.00	-24.96
1800.00	-25.89
1900.00	-26.19
2000.00	-27.77
2120.00	-31.14
2240.00	-35.68
2360.00	-23.22
2500.00	-19.40
2650.00	-18.39
2800.00	-17.80
3000.00	-17.13
3150.00	-15.57
3350.00	-13.52
3550.00	-10.88
3750.00	-11.43
4000.00	-17.29
4250.00	-21.88
4500.00	-25.12
4750.00	-26.96
5000.00	-21.11
5300.00	-20.62
5600.00	-21.96
6000.00	-20.25
6300.00	-25.96
6700.00	-35.49
7100.00	-36.91
7500.00	-85.97
8000.00	-87.34
8500.00	-84.03
9000.00	-94.90
9500.00	-85.72
10000.00	-89.31
